movieId,name,year,Mystery,Drama,Western,Sci-Fi,Horror,Film-Noir,Crime,Romance,Fantasy,Musical,Animation,War,Adventure,Action,(no genres listed),Comedy,Documentary,Children,Thriller,IMAX
8623,Roxanne,1987,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8625,"Same River Twice, The",2003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8629,"Book of Life, The",1998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8633,"Last Starfighter, The",1984,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
8636,Spider-Man 2,2004,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
8638,Before Sunset,2004,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8640,King Arthur,2004,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8641,Anchorman: The Legend of Ron Burgundy,2004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8642,Sleepover,2004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8643,"Cinderella Story, A",2004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8644,"I, Robot",2004,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8645,"Maria Full of Grace (Maria, Llena eres de gracia)",2004,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8650,Long Day's Journey Into Night,1962,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8654,Prince Valiant,1954,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8656,"Short Film About Killing, A (Krótki film o zabijaniu)",1988,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8657,"Tin Star, The",1957,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8661,How the West Was Won,1962,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8665,"Bourne Supremacy, The",2004,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
8666,Catwoman,2004,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
8667,A Home at the End of the World,2004,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)",1933,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8672,Battle Hymn,1957,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8675,"Enemy Below, The",1957,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",1956,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8689,"Shock to the System, A",1990,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
8690,Slaughterhouse-Five,1972,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
8695,"Bachelor and the Bobby-Soxer, The",1947,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8699,Dancing in September,2000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8700,Destination Tokyo,1943,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
8709,How I Got Into College,1989,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8711,Mr. Blandings Builds His Dream House,1948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8712,My Favorite Wife,1940,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8713,"New Adventures of Pippi Longstocking, The",1988,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False
8718,"Snake Pit, The",1948,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8720,"Super, The",1991,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8722,Two of a Kind,1983,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
8724,"Leopard, The (Gattopardo, Il)",1963,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8725,"Goodbye, Columbus",1969,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8727,"Day of the Locust, The",1975,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8730,To End All Wars,2001,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
8743,Biggles,1986,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
8745,"World of Suzie Wong, The",1960,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8751,Gun Crazy (a.k.a. Deadly Is the Female),1949,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8752,"Set-Up, The",1949,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8753,Unprecedented: The 2000 Presidential Election,2002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8754,"Prime of Miss Jean Brodie, The",1969,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8761,"Three Lives of Thomasina, The",1964,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8763,"One and Only, Genuine, Original Family Band, The",1968,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
8765,This Gun for Hire,1942,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8766,Black Angel,1946,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8767,"Big Clock, The",1948,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8768,Criss Cross,1949,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8772,"Spy Who Came in from the Cold, The",1965,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8777,Roadkill (a.k.a. Roadkill: Move or Die),1989,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8779,Bon Voyage,2003,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8781,"Manchurian Candidate, The",2004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
